001,Quận Ba Đình,01,Thành phố Hà Nội
490,Quận Liên Chiểu,48,Thành phố Đà Nẵng
491,Quận Thanh Khê,48,Thành phố Đà Nẵng
492,Quận Hải Châu,48,Thành phố Đà Nẵng
493,Quận Sơn Trà,48,Thành phố Đà Nẵng
494,Quận Ngũ Hành Sơn,48,Thành phố Đà Nẵng
495,Quận Cẩm Lệ,48,Thành phố Đà Nẵng
497,Huyện Hòa Vang,48,Thành phố Đà Nẵng
498,Huyện Hoàng Sa,48,Thành phố Đà Nẵng
502,Thành phố Tam Kỳ,49,Tỉnh Quảng Nam
503,Thành phố Hội An,49,Tỉnh Quảng Nam
504,Huyện Tây Giang,49,Tỉnh Quảng Nam
505,Huyện Đông Giang,49,Tỉnh Quảng Nam
506,Huyện Đại Lộc,49,Tỉnh Quảng Nam
507,Thị xã Điện Bàn,49,Tỉnh Quảng Nam
508,Huyện Duy Xuyên,49,Tỉnh Quảng Nam
509,Huyện Quế Sơn,49,Tỉnh Quảng Nam
510,Huyện Nam Giang,49,Tỉnh Quảng Nam
511,Huyện Phước Sơn,49,Tỉnh Quảng Nam
512,Huyện Hiệp Đức,49,Tỉnh Quảng Nam
513,Huyện Thăng Bình,49,Tỉnh Quảng Nam
514,Huyện Tiên Phước,49,Tỉnh Quảng Nam
515,Huyện Bắc Trà My,49,Tỉnh Quảng Nam
516,Huyện Nam Trà My,49,Tỉnh Quảng Nam
517,Huyện Núi Thành,49,Tỉnh Quảng Nam
518,Huyện Phú Ninh,49,Tỉnh Quảng Nam
519,Huyện Nông Sơn,49,Tỉnh Quảng Nam
522,Thành phố Quảng Ngãi,51,Tỉnh Quảng Ngãi
524,Huyện Bình Sơn,51,Tỉnh Quảng Ngãi
525,Huyện Trà Bồng,51,Tỉnh Quảng Ngãi
527,Huyện Sơn Tịnh,51,Tỉnh Quảng Ngãi
528,Huyện Tư Nghĩa,51,Tỉnh Quảng Ngãi
529,Huyện Sơn Hà,51,Tỉnh Quảng Ngãi
530,Huyện Sơn Tây,51,Tỉnh Quảng Ngãi
531,Huyện Minh Long,51,Tỉnh Quảng Ngãi
532,Huyện Nghĩa Hành,51,Tỉnh Quảng Ngãi
533,Huyện Mộ Đức,51,Tỉnh Quảng Ngãi
534,Thị xã Đức Phổ,51,Tỉnh Quảng Ngãi
535,Huyện Ba Tơ,51,Tỉnh Quảng Ngãi
536,Huyện Lý Sơn,51,Tỉnh Quảng Ngãi
540,Thành phố Quy Nhơn,52,Tỉnh Bình Định
542,Huyện An Lão,52,Tỉnh Bình Định
543,Thị xã Hoài Nhơn,52,Tỉnh Bình Định
544,Huyện Hoài Ân,52,Tỉnh Bình Định
545,Huyện Phù Mỹ,52,Tỉnh Bình Định
546,Huyện Vĩnh Thạnh,52,Tỉnh Bình Định
547,Huyện Tây Sơn,52,Tỉnh Bình Định
548,Huyện Phù Cát,52,Tỉnh Bình Định
549,Thị xã An Nhơn,52,Tỉnh Bình Định
550,Huyện Tuy Phước,52,Tỉnh Bình Định
551,Huyện Vân Canh,52,Tỉnh Bình Định
555,Thành phố Tuy Hoà,54,Tỉnh Phú Yên
557,Thị xã Sông Cầu,54,Tỉnh Phú Yên
558,Huyện Đồng Xuân,54,Tỉnh Phú Yên
559,Huyện Tuy An,54,Tỉnh Phú Yên
560,Huyện Sơn Hòa,54,Tỉnh Phú Yên
561,Huyện Sông Hinh,54,Tỉnh Phú Yên
562,Huyện Tây Hoà,54,Tỉnh Phú Yên
563,Huyện Phú Hoà,54,Tỉnh Phú Yên
564,Thị xã Đông Hòa,54,Tỉnh Phú Yên
568,Thành phố Nha Trang,56,Tỉnh Khánh Hòa
569,Thành phố Cam Ranh,56,Tỉnh Khánh Hòa
570,Huyện Cam Lâm,56,Tỉnh Khánh Hòa
571,Huyện Vạn Ninh,56,Tỉnh Khánh Hòa
572,Thị xã Ninh Hòa,56,Tỉnh Khánh Hòa
573,Huyện Khánh Vĩnh,56,Tỉnh Khánh Hòa
574,Huyện Diên Khánh,56,Tỉnh Khánh Hòa
575,Huyện Khánh Sơn,56,Tỉnh Khánh Hòa
576,Huyện Trường Sa,56,Tỉnh Khánh Hòa
582,Thành phố Phan Rang-Tháp Chàm,58,Tỉnh Ninh Thuận
584,Huyện Bác Ái,58,Tỉnh Ninh Thuận
585,Huyện Ninh Sơn,58,Tỉnh Ninh Thuận
586,Huyện Ninh Hải,58,Tỉnh Ninh Thuận
587,Huyện Ninh Phước,58,Tỉnh Ninh Thuận
588,Huyện Thuận Bắc,58,Tỉnh Ninh Thuận
589,Huyện Thuận Nam,58,Tỉnh Ninh Thuận
593,Thành phố Phan Thiết,60,Tỉnh Bình Thuận
594,Thị xã La Gi,60,Tỉnh Bình Thuận
595,Huyện Tuy Phong,60,Tỉnh Bình Thuận
596,Huyện Bắc Bình,60,Tỉnh Bình Thuận
597,Huyện Hàm Thuận Bắc,60,Tỉnh Bình Thuận
598,Huyện Hàm Thuận Nam,60,Tỉnh Bình Thuận
599,Huyện Tánh Linh,60,Tỉnh Bình Thuận
600,Huyện Đức Linh,60,Tỉnh Bình Thuận
601,Huyện Hàm Tân,60,Tỉnh Bình Thuận
602,Huyện Phú Quí,60,Tỉnh Bình Thuận
608,Thành phố Kon Tum,62,Tỉnh Kon Tum
610,Huyện Đắk Glei,62,Tỉnh Kon Tum
611,Huyện Ngọc Hồi,62,Tỉnh Kon Tum
612,Huyện Đắk Tô,62,Tỉnh Kon Tum
613,Huyện Kon Plông,62,Tỉnh Kon Tum
614,Huyện Kon Rẫy,62,Tỉnh Kon Tum
615,Huyện Đắk Hà,62,Tỉnh Kon Tum
616,Huyện Sa Thầy,62,Tỉnh Kon Tum
617,Huyện Tu Mơ Rông,62,Tỉnh Kon Tum
618,Huyện Ia H' Drai,62,Tỉnh Kon Tum
622,Thành phố Pleiku,64,Tỉnh Gia Lai
623,Thị xã An Khê,64,Tỉnh Gia Lai
624,Thị xã Ayun Pa,64,Tỉnh Gia Lai
625,Huyện KBang,64,Tỉnh Gia Lai
626,Huyện Đăk Đoa,64,Tỉnh Gia Lai
627,Huyện Chư Păh,64,Tỉnh Gia Lai
628,Huyện Ia Grai,64,Tỉnh Gia Lai
629,Huyện Mang Yang,64,Tỉnh Gia Lai
630,Huyện Kông Chro,64,Tỉnh Gia Lai
631,Huyện Đức Cơ,64,Tỉnh Gia Lai
632,Huyện Chư Prông,64,Tỉnh Gia Lai
633,Huyện Chư Sê,64,Tỉnh Gia Lai
634,Huyện Đăk Pơ,64,Tỉnh Gia Lai
635,Huyện Ia Pa,64,Tỉnh Gia Lai
637,Huyện Krông Pa,64,Tỉnh Gia Lai
638,Huyện Phú Thiện,64,Tỉnh Gia Lai
639,Huyện Chư Pưh,64,Tỉnh Gia Lai
643,Thành phố Buôn Ma Thuột,66,Tỉnh Đắk Lắk
644,Thị Xã Buôn Hồ,66,Tỉnh Đắk Lắk
645,Huyện Ea H'leo,66,Tỉnh Đắk Lắk
646,Huyện Ea Súp,66,Tỉnh Đắk Lắk
647,Huyện Buôn Đôn,66,Tỉnh Đắk Lắk
648,Huyện Cư M'gar,66,Tỉnh Đắk Lắk
649,Huyện Krông Búk,66,Tỉnh Đắk Lắk
650,Huyện Krông Năng,66,Tỉnh Đắk Lắk
651,Huyện Ea Kar,66,Tỉnh Đắk Lắk
652,Huyện M'Đrắk,66,Tỉnh Đắk Lắk
653,Huyện Krông Bông,66,Tỉnh Đắk Lắk
654,Huyện Krông Pắc,66,Tỉnh Đắk Lắk
655,Huyện Krông A Na,66,Tỉnh Đắk Lắk
656,Huyện Lắk,66,Tỉnh Đắk Lắk
657,Huyện Cư Kuin,66,Tỉnh Đắk Lắk
660,Thành phố Gia Nghĩa,67,Tỉnh Đắk Nông
661,Huyện Đăk Glong,67,Tỉnh Đắk Nông
662,Huyện Cư Jút,67,Tỉnh Đắk Nông
663,Huyện Đắk Mil,67,Tỉnh Đắk Nông
664,Huyện Krông Nô,67,Tỉnh Đắk Nông
665,Huyện Đắk Song,67,Tỉnh Đắk Nông
666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
679,Huyện Di Linh,68,Tỉnh Lâm Đồng
680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
688,Thị xã Phước Long,70,Tỉnh Bình Phước
689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
690,Thị xã Bình Long,70,Tỉnh Bình Phước
691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
693,Huyện Bù Đốp,70,Tỉnh Bình Phước
694,Huyện Hớn Quản,70,Tỉnh Bình Phước
695,Huyện Đồng Phú,70,Tỉnh Bình Phước
696,Huyện Bù Đăng,70,Tỉnh Bình Phước
697,Huyện Chơn Thành,70,Tỉnh Bình Phước
698,Huyện Phú Riềng,70,Tỉnh Bình Phước
703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
705,Huyện Tân Biên,72,Tỉnh Tây Ninh
706,Huyện Tân Châu,72,Tỉnh Tây Ninh
707,Huyện Dương Minh Châu,72,Tỉnh Tây Ninh
708,Huyện Châu Thành,72,Tỉnh Tây Ninh
709,Thị xã Hòa Thành,72,Tỉnh Tây Ninh
710,Huyện Gò Dầu,72,Tỉnh Tây Ninh
711,Huyện Bến Cầu,72,Tỉnh Tây Ninh
712,Thị xã Trảng Bàng,72,Tỉnh Tây Ninh
718,Thành phố Thủ Dầu Một,74,Tỉnh Bình Dương
719,Huyện Bàu Bàng,74,Tỉnh Bình Dương
720,Huyện Dầu Tiếng,74,Tỉnh Bình Dương
721,Thị xã Bến Cát,74,Tỉnh Bình Dương
722,Huyện Phú Giáo,74,Tỉnh Bình Dương
723,Thị xã Tân Uyên,74,Tỉnh Bình Dương
724,Thành phố Dĩ An,74,Tỉnh Bình Dương
725,Thành phố Thuận An,74,Tỉnh Bình Dương
726,Huyện Bắc Tân Uyên,74,Tỉnh Bình Dương
731,Thành phố Biên Hòa,75,Tỉnh Đồng Nai
732,Thành phố Long Khánh,75,Tỉnh Đồng Nai
734,Huyện Tân Phú,75,Tỉnh Đồng Nai
735,Huyện Vĩnh Cửu,75,Tỉnh Đồng Nai
736,Huyện Định Quán,75,Tỉnh Đồng Nai
737,Huyện Trảng Bom,75,Tỉnh Đồng Nai
738,Huyện Thống Nhất,75,Tỉnh Đồng Nai
739,Huyện Cẩm Mỹ,75,Tỉnh Đồng Nai
740,Huyện Long Thành,75,Tỉnh Đồng Nai
741,Huyện Xuân Lộc,75,Tỉnh Đồng Nai
742,Huyện Nhơn Trạch,75,Tỉnh Đồng Nai
747,Thành phố Vũng Tàu,77,Tỉnh Bà Rịa - Vũng Tàu
748,Thành phố Bà Rịa,77,Tỉnh Bà Rịa - Vũng Tàu
750,Huyện Châu Đức,77,Tỉnh Bà Rịa - Vũng Tàu
751,Huyện Xuyên Mộc,77,Tỉnh Bà Rịa - Vũng Tàu
752,Huyện Long Điền,77,Tỉnh Bà Rịa - Vũng Tàu
753,Huyện Đất Đỏ,77,Tỉnh Bà Rịa - Vũng Tàu
754,Thị xã Phú Mỹ,77,Tỉnh Bà Rịa - Vũng Tàu
755,Huyện Côn Đảo,77,Tỉnh Bà Rịa - Vũng Tàu
760,Quận 1,79,Thành phố Hồ Chí Minh
761,Quận 12,79,Thành phố Hồ Chí Minh
764,Quận Gò Vấp,79,Thành phố Hồ Chí Minh
765,Quận Bình Thạnh,79,Thành phố Hồ Chí Minh
766,Quận Tân Bình,79,Thành phố Hồ Chí Minh
767,Quận Tân Phú,79,Thành phố Hồ Chí Minh
768,Quận Phú Nhuận,79,Thành phố Hồ Chí Minh
769,Thành phố Thủ Đức,79,Thành phố Hồ Chí Minh
770,Quận 3,79,Thành phố Hồ Chí Minh
771,Quận 10,79,Thành phố Hồ Chí Minh
772,Quận 11,79,Thành phố Hồ Chí Minh
773,Quận 4,79,Thành phố Hồ Chí Minh
774,Quận 5,79,Thành phố Hồ Chí Minh
775,Quận 6,79,Thành phố Hồ Chí Minh
776,Quận 8,79,Thành phố Hồ Chí Minh
777,Quận Bình Tân,79,Thành phố Hồ Chí Minh
778,Quận 7,79,Thành phố Hồ Chí Minh
783,Huyện Củ Chi,79,Thành phố Hồ Chí Minh
784,Huyện Hóc Môn,79,Thành phố Hồ Chí Minh
785,Huyện Bình Chánh,79,Thành phố Hồ Chí Minh
786,Huyện Nhà Bè,79,Thành phố Hồ Chí Minh
787,Huyện Cần Giờ,79,Thành phố Hồ Chí Minh
794,Thành phố Tân An,80,Tỉnh Long An
795,Thị xã Kiến Tường,80,Tỉnh Long An
796,Huyện Tân Hưng,80,Tỉnh Long An
797,Huyện Vĩnh Hưng,80,Tỉnh Long An
798,Huyện Mộc Hóa,80,Tỉnh Long An
799,Huyện Tân Thạnh,80,Tỉnh Long An
800,Huyện Thạnh Hóa,80,Tỉnh Long An
801,Huyện Đức Huệ,80,Tỉnh Long An
802,Huyện Đức Hòa,80,Tỉnh Long An
803,Huyện Bến Lức,80,Tỉnh Long An
804,Huyện Thủ Thừa,80,Tỉnh Long An
805,Huyện Tân Trụ,80,Tỉnh Long An
806,Huyện Cần Đước,80,Tỉnh Long An
807,Huyện Cần Giuộc,80,Tỉnh Long An
808,Huyện Châu Thành,80,Tỉnh Long An
815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
816,Thị xã Gò Công,82,Tỉnh Tiền Giang
817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
818,Huyện Tân Phước,82,Tỉnh Tiền Giang
819,Huyện Cái Bè,82,Tỉnh Tiền Giang
820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
821,Huyện Châu Thành,82,Tỉnh Tiền Giang
822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
825,Huyện Tân Phú Đông,82,Tỉnh Tiền Giang
829,Thành phố Bến Tre,83,Tỉnh Bến Tre
831,Huyện Châu Thành,83,Tỉnh Bến Tre
832,Huyện Chợ Lách,83,Tỉnh Bến Tre
833,Huyện Mỏ Cày Nam,83,Tỉnh Bến Tre
834,Huyện Giồng Trôm,83,Tỉnh Bến Tre
835,Huyện Bình Đại,83,Tỉnh Bến Tre
836,Huyện Ba Tri,83,Tỉnh Bến Tre
837,Huyện Thạnh Phú,83,Tỉnh Bến Tre
838,Huyện Mỏ Cày Bắc,83,Tỉnh Bến Tre
842,Thành phố Trà Vinh,84,Tỉnh Trà Vinh
844,Huyện Càng Long,84,Tỉnh Trà Vinh
845,Huyện Cầu Kè,84,Tỉnh Trà Vinh
846,Huyện Tiểu Cần,84,Tỉnh Trà Vinh
847,Huyện Châu Thành,84,Tỉnh Trà Vinh
848,Huyện Cầu Ngang,84,Tỉnh Trà Vinh
849,Huyện Trà Cú,84,Tỉnh Trà Vinh
850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
877,Huyện Châu Thành,87,Tỉnh Đồng Tháp
883,Thành phố Long Xuyên,89,Tỉnh An Giang
884,Thành phố Châu Đốc,89,Tỉnh An Giang
886,Huyện An Phú,89,Tỉnh An Giang
887,Thị xã Tân Châu,89,Tỉnh An Giang
888,Huyện Phú Tân,89,Tỉnh An Giang
889,Huyện Châu Phú,89,Tỉnh An Giang
890,Huyện Tịnh Biên,89,Tỉnh An Giang
891,Huyện Tri Tôn,89,Tỉnh An Giang
892,Huyện Châu Thành,89,Tỉnh An Giang
893,Huyện Chợ Mới,89,Tỉnh An Giang
894,Huyện Thoại Sơn,89,Tỉnh An Giang
899,Thành phố Rạch Giá,91,Tỉnh Kiên Giang
900,Thành phố Hà Tiên,91,Tỉnh Kiên Giang
902,Huyện Kiên Lương,91,Tỉnh Kiên Giang
903,Huyện Hòn Đất,91,Tỉnh Kiên Giang
904,Huyện Tân Hiệp,91,Tỉnh Kiên Giang
905,Huyện Châu Thành,91,Tỉnh Kiên Giang
906,Huyện Giồng Riềng,91,Tỉnh Kiên Giang
907,Huyện Gò Quao,91,Tỉnh Kiên Giang
908,Huyện An Biên,91,Tỉnh Kiên Giang
909,Huyện An Minh,91,Tỉnh Kiên Giang
910,Huyện Vĩnh Thuận,91,Tỉnh Kiên Giang
911,Thành phố Phú Quốc,91,Tỉnh Kiên Giang
912,Huyện Kiên Hải,91,Tỉnh Kiên Giang
913,Huyện U Minh Thượng,91,Tỉnh Kiên Giang
914,Huyện Giang Thành,91,Tỉnh Kiên Giang
916,Quận Ninh Kiều,92,Thành phố Cần Thơ
917,Quận Ô Môn,92,Thành phố Cần Thơ
918,Quận Bình Thuỷ,92,Thành phố Cần Thơ
919,Quận Cái Răng,92,Thành phố Cần Thơ
923,Quận Thốt Nốt,92,Thành phố Cần Thơ
924,Huyện Vĩnh Thạnh,92,Thành phố Cần Thơ
925,Huyện Cờ Đỏ,92,Thành phố Cần Thơ
926,Huyện Phong Điền,92,Thành phố Cần Thơ
927,Huyện Thới Lai,92,Thành phố Cần Thơ
930,Thành phố Vị Thanh,93,Tỉnh Hậu Giang
931,Thành phố Ngã Bảy,93,Tỉnh Hậu Giang
932,Huyện Châu Thành A,93,Tỉnh Hậu Giang
933,Huyện Châu Thành,93,Tỉnh Hậu Giang
934,Huyện Phụng Hiệp,93,Tỉnh Hậu Giang
935,Huyện Vị Thuỷ,93,Tỉnh Hậu Giang
936,Huyện Long Mỹ,93,Tỉnh Hậu Giang
937,Thị xã Long Mỹ,93,Tỉnh Hậu Giang
941,Thành phố Sóc Trăng,94,Tỉnh Sóc Trăng
942,Huyện Châu Thành,94,Tỉnh Sóc Trăng
943,Huyện Kế Sách,94,Tỉnh Sóc Trăng
944,Huyện Mỹ Tú,94,Tỉnh Sóc Trăng
945,Huyện Cù Lao Dung,94,Tỉnh Sóc Trăng
946,Huyện Long Phú,94,Tỉnh Sóc Trăng
947,Huyện Mỹ Xuyên,94,Tỉnh Sóc Trăng
948,Thị xã Ngã Năm,94,Tỉnh Sóc Trăng
949,Huyện Thạnh Trị,94,Tỉnh Sóc Trăng
950,Thị xã Vĩnh Châu,94,Tỉnh Sóc Trăng
951,Huyện Trần Đề,94,Tỉnh Sóc Trăng
954,Thành phố Bạc Liêu,95,Tỉnh Bạc Liêu
956,Huyện Hồng Dân,95,Tỉnh Bạc Liêu
957,Huyện Phước Long,95,Tỉnh Bạc Liêu
958,Huyện Vĩnh Lợi,95,Tỉnh Bạc Liêu
959,Thị xã Giá Rai,95,Tỉnh Bạc Liêu
960,Huyện Đông Hải,95,Tỉnh Bạc Liêu
961,Huyện Hoà Bình,95,Tỉnh Bạc Liêu
964,Thành phố Cà Mau,96,Tỉnh Cà Mau
966,Huyện U Minh,96,Tỉnh Cà Mau
967,Huyện Thới Bình,96,Tỉnh Cà Mau
968,Huyện Trần Văn Thời,96,Tỉnh Cà Mau
969,Huyện Cái Nước,96,Tỉnh Cà Mau
970,Huyện Đầm Dơi,96,Tỉnh Cà Mau
971,Huyện Năm Căn,96,Tỉnh Cà Mau
972,Huyện Phú Tân,96,Tỉnh Cà Mau
973,Huyện Ngọc Hiển,96,Tỉnh Cà Mau
